word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,freq
veer,0,0,0,1,0,0,0,0,1,0,1
disdain,1,0,1,0,0,1,0,0,0,0,1
country,0,0,0,0,0,0,0,0,0,0,1
adventurer,0,0,0,0,0,0,0,0,0,0,1
heating,0,0,0,0,0,0,0,0,0,0,1
incense,1,0,0,0,0,1,0,0,0,0,1
fluctuation,1,0,0,1,0,1,0,0,0,0,1
pith,0,0,0,0,0,0,1,0,0,1,1
anatomic,0,0,0,0,0,0,0,0,0,0,1
logic,0,0,0,0,0,0,0,0,0,0,1
argue,1,0,0,0,0,1,0,0,0,0,1
tinge,0,0,0,0,0,0,0,0,0,0,1
orbs,0,0,0,0,0,0,0,0,0,0,1
eradicate,1,0,0,0,0,1,0,0,0,0,1
obscenity,1,0,1,0,0,1,0,0,0,0,1
alternate,0,0,0,0,0,0,0,0,0,0,1
irresponsible,0,0,0,0,0,1,0,0,0,0,1
gopher,0,0,0,0,0,0,0,0,0,0,1
unprotected,0,0,0,0,0,1,0,0,0,0,1
blending,0,0,0,0,0,0,0,0,0,0,1
escalade,0,0,0,0,0,0,0,0,0,0,1
surname,0,0,0,0,0,0,0,0,0,0,1
truthful,0,0,0,0,0,0,0,0,0,1,1
ana,0,0,0,0,0,0,0,0,0,0,1
question,0,0,0,0,0,0,1,0,0,0,1
lighthouse,0,0,0,0,0,0,1,0,0,0,1
froth,0,0,0,0,0,1,0,0,0,0,1
reconsideration,0,0,0,0,0,0,1,0,0,1,1
source,0,0,0,0,0,0,0,0,0,0,1
union,0,0,0,0,0,0,0,0,0,0,1
pecuniary,0,0,0,0,0,0,0,0,0,0,1
subside,0,0,0,0,0,0,0,0,0,0,1
muck,0,0,1,0,0,1,0,0,0,0,1
extraction,0,0,0,0,0,0,0,0,0,0,1
mitigation,0,0,0,0,0,0,0,0,0,0,1
progenitor,0,0,0,0,0,0,0,0,0,0,1
privilege,0,0,0,0,0,0,0,0,0,0,1
fry,0,0,0,0,0,0,0,0,0,0,1
jackass,0,0,0,0,0,0,0,0,0,0,1
incompetent,1,0,0,0,0,1,0,1,0,0,1
cub,0,0,0,0,0,0,0,0,0,0,1
doldrums,0,0,0,0,0,1,0,1,0,0,1
life,0,0,0,0,0,0,0,0,0,0,1
retrospect,0,0,0,0,0,0,0,0,0,0,1
spit,0,0,1,0,0,0,0,0,0,0,1
longitudinally,0,0,0,0,0,0,0,0,0,0,1
onyx,0,0,0,0,0,0,0,0,0,0,1
freehold,0,0,0,0,0,0,0,0,0,0,1
snap,0,0,0,0,0,0,0,0,0,0,1
confinement,1,0,0,1,0,1,0,1,0,0,1
prostitution,0,0,1,0,0,1,0,1,0,0,1
child,0,1,0,0,1,0,1,0,0,0,1
erst,0,0,0,0,0,0,0,0,0,0,1
chill,0,0,0,0,0,0,0,0,0,0,1
commerce,0,0,0,0,0,0,0,0,0,1,1
gritty,0,0,0,0,0,0,0,0,0,0,1
presidency,0,0,0,0,0,0,0,0,0,0,1
dissect,0,0,0,0,0,0,0,0,0,0,1
taper,0,0,0,0,0,0,0,0,0,0,1
brainstorm,0,0,0,0,0,0,0,0,0,0,1
employ,0,0,0,0,0,0,0,0,0,1,1
symbolically,0,0,0,0,0,0,0,0,0,0,1
opulence,0,0,0,0,0,0,0,0,0,0,1
suspense,0,1,0,1,0,0,0,0,1,0,1
prostrate,0,0,0,0,0,0,0,0,0,0,1
skirts,0,0,0,0,0,0,0,0,0,0,1
remembering,0,0,0,0,0,0,0,0,0,0,1
silken,0,0,0,0,0,0,0,0,0,0,1
moldy,0,0,0,0,0,0,0,0,0,0,1
equator,0,0,0,0,0,0,0,0,0,0,1
conditioned,0,0,0,0,0,0,0,0,0,0,1
characterize,0,0,0,0,0,0,0,0,0,0,1
elicit,0,0,0,0,0,0,0,0,0,0,1
campaigning,1,0,0,1,0,1,0,0,0,0,1
oxymoron,0,0,0,0,0,0,0,0,0,0,1
specter,0,0,0,1,0,1,0,1,0,0,1
trustee,0,0,0,0,0,0,0,0,0,1,1
hone,0,0,0,0,0,0,0,0,0,0,1
memorial,0,0,0,0,0,0,0,0,0,0,1
alimentation,0,0,0,0,0,0,1,0,0,0,1
severity,0,0,0,0,0,0,0,0,0,0,1
remand,1,0,0,0,0,1,0,0,0,0,1
yellow,0,0,0,0,0,0,0,0,0,0,1
rebellion,1,0,1,1,0,0,0,0,0,0,1
haphazard,0,0,0,0,0,0,0,0,0,0,1
damages,0,0,0,0,0,1,0,1,0,0,1
emphatic,0,0,0,0,0,0,0,0,0,0,1
exertion,0,0,0,0,0,0,0,0,0,0,1
fairly,0,0,0,0,0,0,1,0,0,1,1
thereof,0,0,0,0,0,0,0,0,0,0,1
hosiery,0,0,0,0,0,0,0,0,0,0,1
superstitious,0,1,0,1,0,1,0,0,0,0,1
inadvertently,0,0,0,0,0,0,0,0,0,0,1
prosperity,0,0,0,0,0,0,1,0,0,0,1
permit,0,0,0,0,0,0,0,0,0,0,1
refit,0,0,0,0,0,0,0,0,0,0,1
hectares,0,0,0,0,0,0,0,0,0,0,1
boiler,0,0,0,0,0,0,0,0,0,0,1
ownership,0,0,0,0,0,0,1,0,0,0,1
supper,0,0,0,0,0,0,0,0,0,0,1
tuna,0,0,0,0,0,0,0,0,0,0,1
haggard,0,0,0,0,0,1,0,1,0,0,1
tune,0,0,0,0,0,0,0,0,0,0,1
rebut,0,0,0,0,0,1,0,0,0,0,1
furlough,0,0,0,0,0,0,0,0,0,0,1
intrusion,0,0,0,1,0,1,0,0,0,0,1
peremptory,0,0,0,0,0,0,0,0,0,0,1
acoustics,0,0,0,0,0,0,0,0,0,0,1
academic,0,0,0,0,0,0,1,0,0,1,1
stillness,0,0,0,1,0,0,1,1,0,0,1
bonne,0,0,0,0,0,0,1,0,0,0,1
relay,0,0,0,0,0,0,0,0,0,0,1
scintillator,0,0,0,0,0,0,0,0,0,0,1
simulated,0,0,0,0,0,0,0,0,0,0,1
quantitative,0,0,0,0,0,0,0,0,0,0,1
juridical,0,0,0,0,0,0,0,0,0,0,1
corporate,0,0,0,0,0,0,0,0,0,0,1
blackjack,0,0,0,0,0,1,0,0,0,0,1
spurred,0,0,0,0,0,0,0,0,0,0,1
boyhood,0,0,0,0,0,0,0,0,0,0,1
capitol,0,0,0,0,0,0,0,0,0,0,1
vesicle,0,0,0,0,0,0,0,0,0,0,1
distribute,0,0,0,0,0,0,0,0,0,0,1
sleepy,0,0,0,0,0,0,0,0,0,0,1
forsaken,1,0,0,0,0,1,0,1,0,0,1
homogeneity,0,0,0,0,0,0,0,0,0,0,1
beset,0,0,0,0,0,0,0,0,0,0,1
disguise,0,0,0,0,0,0,0,0,0,0,1
shading,0,0,0,0,0,0,0,0,0,0,1
airbag,0,0,0,0,0,0,0,0,0,0,1
plight,0,1,1,1,0,1,0,1,0,0,1
divination,0,1,0,0,0,0,0,0,0,0,1
succeeding,0,1,0,0,1,0,1,0,0,1,1
lasso,0,0,0,0,0,0,0,0,0,0,1
terrific,0,0,0,0,0,0,0,1,0,0,1
remedial,0,0,0,0,0,1,0,0,0,0,1
ham,0,0,0,0,0,0,0,0,0,0,1
yoke,0,0,0,0,0,0,0,0,0,0,1
ease,0,0,0,0,0,0,1,0,0,0,1
advancement,0,0,0,0,0,0,1,0,0,0,1
hag,0,0,1,1,0,1,0,0,0,0,1
thickening,0,0,0,0,0,0,0,0,0,0,1
topical,0,0,0,0,0,0,0,0,0,0,1
disparity,1,0,1,0,0,1,0,1,0,0,1
obedient,0,0,0,0,0,0,0,0,0,0,1
easy,0,0,0,0,0,0,0,0,0,0,1
prison,1,0,0,1,0,1,0,1,0,0,1
falter,0,0,0,1,0,1,0,0,0,0,1
shoemaker,0,0,0,0,0,0,0,0,0,0,1
hat,0,0,0,0,0,0,0,0,0,0,1
haw,0,0,0,0,0,0,0,0,0,0,1
elevation,0,1,0,1,1,0,1,0,0,1,1
municipal,0,0,0,0,0,0,0,0,0,0,1
casually,0,0,0,0,0,0,0,0,0,0,1
knock,0,0,0,0,0,0,0,0,0,0,1
elders,0,0,0,0,0,0,1,0,0,1,1
survival,0,0,0,0,0,0,0,0,0,0,1
disagreement,1,0,0,0,0,1,0,1,0,0,1
unequivocally,0,0,0,0,0,0,1,0,0,0,1
possibly,0,0,0,0,0,0,0,0,0,0,1
indicative,0,0,0,0,0,0,0,0,0,0,1
compaction,0,0,0,0,0,0,0,0,0,0,1
birth,0,1,0,1,1,0,1,0,0,1,1
poser,0,0,0,0,0,0,0,0,0,0,1
summons,0,0,0,0,0,1,0,0,0,0,1
bushy,0,0,0,0,0,0,0,0,0,0,1
subsidence,0,0,0,0,0,1,0,1,0,0,1
harmoniously,0,0,0,0,1,0,1,0,0,1,1
elude,0,0,0,0,0,0,0,0,0,0,1
specie,0,0,0,0,0,0,1,0,0,0,1
tapering,0,0,0,0,0,0,0,0,0,0,1
seek,0,1,0,0,0,0,0,0,0,0,1
seaside,0,0,0,0,0,0,0,0,0,0,1
pencil,0,0,0,0,0,0,0,0,0,0,1
remind,0,0,0,0,0,0,0,0,0,0,1
pavement,0,0,0,0,0,0,0,0,0,1,1
ninety,0,0,0,0,0,0,0,0,0,0,1
steps,0,0,0,0,0,0,0,0,0,0,1
prologue,0,1,0,0,0,0,0,0,0,0,1
effusion,0,0,0,0,0,0,0,0,0,0,1
attorney,1,0,0,1,0,0,1,0,0,1,1
creek,0,0,0,0,0,0,0,0,0,0,1
crowd,0,0,0,0,0,0,0,0,0,0,1
people,0,0,0,0,0,0,0,0,0,0,1
predominance,0,0,0,0,0,0,0,0,0,0,1
creed,0,0,0,0,0,0,0,0,0,0,1
crown,0,0,0,0,0,0,0,0,0,0,1
deflection,0,0,0,0,0,0,0,0,0,0,1
captive,0,0,0,1,0,1,0,1,0,0,1
trombone,0,0,0,0,0,0,0,0,0,0,1
fiduciary,0,0,0,0,0,0,0,0,0,0,1
animate,0,0,0,0,0,0,1,0,0,0,1
creep,0,0,0,0,0,1,0,0,0,0,1
fop,0,0,0,0,0,0,0,0,0,0,1
bottom,0,0,0,0,0,1,0,1,0,0,1
inhuman,1,0,1,1,0,1,0,1,0,0,1
fox,0,0,0,0,0,0,0,0,0,0,1
creative,0,0,0,0,0,0,1,0,0,0,1
repression,0,0,0,1,0,1,0,0,0,0,1
foe,1,0,0,1,0,1,0,0,0,0,1
disheartened,0,0,0,0,0,1,0,1,0,0,1
fog,0,0,0,0,0,0,0,0,0,0,1
exposition,0,0,0,0,0,0,0,0,0,0,1
particularity,0,0,0,0,0,0,0,0,0,0,1
fob,0,0,0,0,0,0,0,0,0,0,1
treadmill,0,1,0,0,0,0,0,0,0,0,1
germinate,0,0,0,0,0,0,0,0,0,0,1
theological,0,0,0,0,0,0,0,0,0,1,1
palatable,0,0,0,0,0,0,1,0,0,0,1
varicose,0,0,0,0,0,1,0,0,0,0,1
post,0,0,0,0,0,0,0,0,0,0,1
oscillating,0,0,0,0,0,0,0,0,0,0,1
theatrical,0,0,0,0,0,0,0,0,0,0,1
substituted,0,0,0,0,0,0,0,0,0,0,1
shifting,0,0,0,0,0,0,0,0,0,0,1
defensive,0,0,0,0,0,0,0,0,0,0,1
stylish,0,0,0,0,0,0,0,0,0,0,1
losing,1,0,0,0,0,1,0,1,0,0,1
brokerage,0,0,0,0,0,0,0,0,0,0,1
shaken,0,0,0,0,0,0,0,0,0,0,1
spoke,0,0,0,0,0,1,0,0,0,0,1
restlessness,0,1,0,0,0,0,0,0,0,0,1
predisposition,0,0,0,0,0,0,0,0,0,0,1
dietary,0,1,0,0,0,0,1,0,0,0,1
anomalous,0,0,0,0,0,0,0,0,0,0,1
recollect,0,0,0,0,0,0,0,0,0,0,1
oneness,0,0,0,0,0,0,0,0,0,0,1
despair,1,0,1,1,0,1,0,1,0,0,1
repellent,1,0,1,1,0,1,0,0,0,0,1
surveillance,0,0,0,1,0,0,0,0,0,0,1
disqualified,1,0,1,0,0,1,0,1,0,0,1
slightly,0,0,0,0,0,0,0,0,0,0,1
cartouche,0,0,0,0,0,0,0,0,0,0,1
raised,0,0,0,0,0,0,0,0,0,0,1
gauze,0,0,0,0,0,0,0,0,0,0,1
sod,0,0,0,0,0,0,0,0,0,0,1
facility,0,0,0,0,0,0,0,0,0,0,1
infraction,1,0,0,0,0,1,0,0,0,0,1
honeymoon,0,1,0,0,1,0,1,0,1,1,1
son,0,0,0,0,0,0,0,0,0,0,1
administer,0,0,0,0,0,0,0,0,0,0,1
freshman,0,0,0,0,0,0,0,0,0,0,1
sou,0,0,0,0,0,0,0,0,0,0,1
sow,0,0,0,0,0,0,0,0,0,0,1
hospice,0,0,0,0,0,0,0,1,0,0,1
attrition,0,0,0,0,0,0,0,0,0,0,1
unambiguous,0,0,0,0,0,0,0,0,0,0,1
occupying,0,0,0,0,0,0,0,0,0,0,1
fabric,0,0,0,0,0,0,0,0,0,0,1
lunar,0,0,0,0,0,0,0,0,0,0,1
altitude,0,0,0,0,0,0,0,0,0,0,1
constantly,0,0,0,0,0,0,0,0,0,1,1
avail,0,0,0,0,0,0,0,0,0,0,1
width,0,0,0,0,0,0,0,0,0,0,1
grasping,0,1,0,0,0,1,0,0,0,0,1
overshadow,0,0,0,0,0,0,0,0,0,0,1
authorized,0,0,0,0,0,0,1,0,0,0,1
greatness,0,0,0,0,1,0,1,0,1,1,1
overhead,0,0,0,0,0,0,0,0,0,0,1
icon,0,0,0,0,0,0,0,0,0,0,1
tacky,0,0,0,0,0,0,0,0,0,0,1
happy,0,1,0,0,1,0,1,0,0,1,1
vector,0,0,0,0,0,0,0,0,0,0,1
insurrection,1,0,0,0,0,1,0,0,0,0,1
waistcoat,0,0,0,0,0,0,0,0,0,0,1
offer,0,0,0,0,0,0,1,0,0,0,1
fascination,0,0,0,0,0,0,1,0,0,0,1
forming,0,1,0,0,0,0,0,0,0,0,1
thesaurus,0,0,0,0,0,0,0,0,0,0,1
shoot,1,0,0,1,0,1,0,0,0,0,1
sedative,0,0,0,0,0,0,0,0,0,0,1
hemisphere,0,0,0,0,0,0,0,0,0,0,1
incorporation,0,0,0,0,0,0,0,0,0,0,1
safeguard,0,0,0,0,0,0,1,0,0,1,1
duel,1,1,0,1,0,0,0,0,0,0,1
circumstantial,0,0,0,0,0,0,0,0,0,0,1
humbled,0,0,0,0,0,0,1,1,0,0,1
silliness,0,0,0,0,0,0,0,0,0,0,1
genealogy,0,0,0,0,0,0,0,0,0,0,1
extremity,0,0,0,0,0,1,0,0,0,0,1
myopic,0,0,0,0,0,0,0,0,0,0,1
inside,0,0,0,0,0,0,0,0,0,0,1
myopia,1,0,0,0,0,1,0,1,0,0,1
equalization,0,0,0,0,0,0,0,0,0,0,1
paprika,0,0,0,0,0,0,1,0,0,0,1
vanguard,0,0,0,0,0,0,1,0,0,0,1
pest,1,0,1,1,0,1,0,0,0,0,1
pontificate,0,0,0,0,0,0,0,0,0,0,1
smashed,0,0,0,0,0,1,0,0,0,0,1
palm,0,0,0,0,0,0,0,0,0,0,1
duet,0,0,0,0,0,0,1,0,0,0,1
dues,0,0,0,0,0,0,0,0,0,0,1
passenger,0,1,0,0,0,0,0,0,0,0,1
juvenile,0,0,0,0,0,1,0,0,0,0,1
proud,0,1,0,0,1,0,1,0,0,1,1
disgrace,1,0,1,0,0,1,0,1,0,0,1
tournament,0,0,0,0,0,0,0,0,0,0,1
proven,0,0,0,0,0,0,0,0,0,1,1
convergent,0,0,0,0,0,0,0,0,0,0,1
scarab,0,0,0,0,0,0,0,0,0,0,1
gemini,0,0,0,0,0,0,0,0,0,0,1
exist,0,0,0,0,0,0,0,0,0,0,1
signification,0,0,0,0,0,0,0,0,0,0,1
accounting,0,0,0,0,0,0,0,0,0,0,1
dealer,0,0,0,0,0,0,0,0,0,0,1
leer,0,0,1,0,0,1,0,0,0,0,1
lees,0,0,0,0,0,0,0,0,0,0,1
eventual,0,1,0,0,0,0,0,0,0,0,1
floor,0,0,0,0,0,0,0,0,0,0,1
glacier,0,0,0,0,0,0,0,0,0,0,1
actor,0,0,0,0,0,0,0,0,0,0,1
flood,0,0,0,1,0,0,0,0,0,0,1
nestling,0,0,0,0,0,0,0,0,0,0,1
republic,0,0,0,0,0,1,0,0,0,0,1
bellows,1,0,0,0,0,0,0,0,0,0,1
ambitious,0,0,0,0,0,0,0,0,0,0,1
vegetative,0,0,1,0,0,1,0,1,0,0,1
momentary,0,0,0,0,0,0,0,0,0,0,1
smell,1,0,1,0,0,1,0,0,0,0,1
roll,0,0,0,0,0,0,0,0,0,0,1
steamship,0,0,0,0,0,0,0,0,0,0,1
intend,0,0,0,0,0,0,0,0,0,1,1
ointment,0,0,0,0,0,0,0,0,0,0,1
asterisk,0,0,0,0,0,0,0,0,0,0,1
scale,0,0,0,0,0,0,0,0,0,0,1
intent,0,0,0,0,0,0,0,0,0,0,1
professional,0,0,0,0,0,0,1,0,0,1,1
persecution,1,0,1,1,0,1,0,1,0,0,1
entrust,0,0,0,0,0,0,0,0,0,1,1
troop,0,0,0,0,0,0,0,0,0,0,1
hygienic,0,0,0,0,0,0,1,0,0,0,1
lunge,0,0,0,0,0,0,0,0,1,0,1
puss,0,0,0,0,0,0,0,0,0,0,1
reorganization,0,0,0,0,0,0,0,0,0,0,1
dogma,0,0,0,0,0,0,0,0,0,1,1
twinkle,0,1,0,0,1,0,1,0,0,0,1
quandary,1,0,0,1,0,1,0,0,0,0,1
ordination,0,1,0,0,1,0,1,0,0,1,1
pet,0,0,0,0,0,1,0,0,0,0,1
fastener,0,0,0,0,0,0,0,0,0,0,1
time,0,1,0,0,0,0,0,0,0,0,1
push,0,0,0,0,0,0,0,0,0,0,1
quantity,0,0,0,0,0,0,0,0,0,0,1
subvert,0,0,1,1,0,1,0,1,0,0,1
breadth,0,0,0,0,0,0,0,0,0,0,1
irrigation,0,0,0,0,0,0,0,0,0,0,1
proficient,0,0,0,0,0,0,1,0,0,1,1
corps,0,0,0,0,0,0,0,0,0,0,1
viaduct,0,0,0,0,0,0,0,0,0,0,1
integration,0,0,0,0,0,0,0,0,0,0,1
crocodile,0,0,0,1,0,0,0,0,0,0,1
disrepute,0,0,0,0,0,0,0,0,0,0,1
skate,0,0,0,0,0,0,0,0,0,0,1
vegetarian,0,0,0,0,0,0,0,0,0,0,1
jarring,0,0,0,1,0,1,0,1,0,0,1
convoy,0,0,0,0,0,0,0,0,0,0,1
chair,0,0,0,0,0,0,0,0,0,0,1
midst,0,0,0,0,0,0,0,0,0,0,1
quartered,0,0,0,0,0,0,0,0,0,0,1
ballet,0,0,0,0,0,0,1,0,0,0,1
amplification,0,0,0,0,0,0,0,0,0,0,1
rambling,0,0,0,0,0,1,0,0,0,0,1
rousing,0,0,0,0,0,0,0,0,0,0,1
freelance,0,0,0,0,0,0,0,0,0,0,1
indolent,0,0,0,0,0,1,0,0,0,0,1
crater,0,0,0,0,0,0,0,0,0,0,1
recurrence,0,0,0,0,0,0,0,0,0,0,1
oversight,0,0,0,0,0,1,0,0,0,0,1
persevere,0,0,0,0,0,0,0,0,0,0,1
jerk,1,0,0,0,0,0,0,0,1,0,1
recipe,0,0,0,0,0,0,0,0,0,0,1
navigable,0,1,0,0,0,0,1,0,0,0,1
consolidation,0,0,0,0,0,0,0,0,0,0,1
choice,0,0,0,0,0,0,1,0,0,0,1
embark,0,0,0,0,0,0,0,0,0,0,1
gloomy,0,0,0,0,0,1,0,1,0,0,1
mourn,0,0,0,0,0,1,0,1,0,0,1
bustle,0,0,0,0,0,0,0,0,0,0,1
knapsack,0,0,0,0,0,0,0,0,0,0,1
stays,0,0,0,0,0,0,0,0,0,0,1
betterment,0,0,0,0,0,0,1,0,0,0,1
overstock,0,0,0,0,0,0,0,0,0,0,1
minute,0,0,0,0,0,0,0,0,0,0,1
orifice,0,0,0,0,0,0,0,0,0,0,1
peg,0,0,0,0,0,0,0,0,0,0,1
variable,0,0,0,0,0,0,0,0,1,0,1
tricycle,0,0,0,0,0,0,0,0,0,0,1
teat,0,0,0,0,0,0,0,0,0,0,1
pea,0,0,0,0,0,0,0,0,0,0,1
leave,0,0,0,0,0,1,0,1,1,0,1
tap,0,0,0,0,0,0,0,0,0,0,1
engrossing,0,0,0,0,0,0,0,0,0,0,1
subway,0,0,0,0,0,0,0,0,0,0,1
team,0,0,0,0,0,0,0,0,0,1,1
depository,0,0,0,0,0,0,0,0,0,1,1
skewer,0,0,0,0,0,0,0,0,0,0,1
speculation,0,0,0,1,0,1,0,1,0,0,1
scaly,0,0,0,0,0,1,0,0,0,0,1
sweeten,0,0,0,0,0,0,0,0,0,0,1
bonfire,0,0,0,0,0,0,0,0,0,0,1
prevent,0,0,0,1,0,0,0,0,0,0,1
bulldozer,0,0,0,0,0,0,0,0,0,0,1
blade,0,0,0,0,0,0,0,0,0,0,1
meadow,0,0,0,0,0,0,1,0,0,0,1
insignificant,1,0,0,0,0,1,0,1,0,0,1
attic,0,0,0,0,0,0,0,0,0,0,1
sigh,0,0,0,0,0,0,0,0,0,0,1
prediction,0,1,0,0,0,0,0,0,0,0,1
milligram,0,0,0,0,0,0,0,0,0,0,1
lengthened,0,0,0,0,0,0,0,0,0,0,1
erotic,0,1,0,0,1,1,1,0,1,1,1
chopping,0,0,0,0,0,0,0,0,0,0,1
crescent,0,0,0,0,0,0,0,0,0,0,1
anaconda,0,0,1,1,0,1,0,0,0,0,1
hegemonic,0,0,0,0,0,0,0,0,0,0,1
educate,0,0,0,0,0,0,1,0,0,0,1
cleanliness,0,0,0,0,0,0,1,0,0,0,1
jeopardy,0,1,0,1,0,1,0,0,0,0,1
celebrated,0,1,0,0,1,0,1,0,0,0,1
wreath,0,0,0,0,0,0,0,0,0,0,1
melt,0,0,0,0,0,0,0,0,0,0,1
current,0,0,0,0,0,0,0,0,0,0,1
wayward,0,0,0,0,0,0,0,0,0,0,1
view,0,0,0,0,0,0,0,0,0,0,1
falling,0,0,0,0,0,1,0,1,0,0,1
ground,0,0,0,0,0,0,0,0,0,1,1
badge,0,0,0,0,0,0,0,0,0,1,1
unintentionally,0,0,0,0,0,1,0,0,1,0,1
jury,0,0,0,0,0,0,0,0,0,1,1
amalgam,0,0,0,0,0,0,0,0,0,0,1
funeral,0,0,0,0,0,0,0,1,0,0,1
understanding,0,0,0,0,0,0,1,0,0,1,1
contemplate,0,0,0,0,0,0,0,0,0,0,1
magnetism,0,0,0,0,0,0,1,0,0,0,1
splice,0,0,0,0,0,0,0,0,0,0,1
address,0,0,0,0,0,0,0,0,0,0,1
unrestrained,0,0,0,0,0,0,0,0,0,0,1
momentous,0,0,0,0,0,0,0,0,0,0,1
molestation,1,0,1,1,0,1,0,1,0,0,1
enroll,0,1,0,0,0,0,0,0,0,1,1
redemption,0,0,0,0,0,0,1,0,0,0,1
dusty,0,0,0,0,0,0,0,0,0,0,1
root,0,0,0,0,0,0,0,0,0,0,1
studied,0,0,0,0,0,0,0,0,0,0,1
commonly,0,0,0,0,0,0,0,0,0,0,1
queue,0,0,0,0,0,0,0,0,0,0,1
accomplished,0,0,0,0,1,0,1,0,0,0,1
ineffective,0,0,0,0,0,1,0,0,0,0,1
visibility,0,0,0,0,0,0,0,0,0,0,1
absenteeism,0,0,0,0,0,1,0,0,0,0,1
stencil,0,0,0,0,0,0,0,0,0,0,1
influx,0,0,0,0,0,0,0,0,0,0,1
respite,0,0,0,0,1,0,1,0,0,1,1
love,0,0,0,0,1,0,1,0,0,0,1
melodious,0,0,0,0,0,0,0,0,0,0,1
cacophony,1,0,1,0,0,1,0,0,0,0,1
prefer,0,0,0,0,0,0,1,0,0,1,1
logical,0,0,0,0,0,0,1,0,0,0,1
bloody,1,0,1,1,0,1,0,1,0,0,1
coinciding,0,0,0,0,0,0,0,0,0,0,1
fake,0,0,0,0,0,1,0,0,0,0,1
flagging,0,0,0,0,0,1,0,0,0,0,1
strut,0,0,0,0,0,1,0,0,0,0,1
crammed,0,0,0,0,0,0,0,0,0,0,1
working,0,0,0,0,0,0,1,0,0,0,1
homesick,0,0,0,0,0,1,0,1,0,0,1
perished,0,0,0,0,0,1,0,1,0,0,1
wicker,0,0,0,0,0,0,0,0,0,0,1
angry,1,0,1,0,0,1,0,0,0,0,1
dangle,0,0,0,0,0,0,0,0,0,0,1
tripping,1,0,0,0,0,1,0,1,0,0,1
papal,0,0,0,0,0,0,0,0,0,0,1
filmy,0,0,0,0,0,0,0,0,0,0,1
wood,0,0,0,0,0,0,0,0,0,0,1
opposed,1,0,0,1,0,1,0,0,0,0,1
bender,0,0,0,0,0,1,0,0,0,0,1
scope,0,0,0,0,0,0,0,0,0,0,1
resuscitation,0,0,0,0,0,0,0,0,0,0,1
theoretical,0,0,0,0,0,0,1,0,0,0,1
prosecutor,0,0,0,0,0,0,0,0,0,0,1
loving,0,0,0,0,1,0,1,0,0,1,1
sequestered,0,0,0,0,0,0,0,0,0,0,1
duality,0,0,0,0,0,0,0,0,0,0,1
afford,0,0,0,0,0,0,1,0,0,0,1
subsistence,0,0,0,0,0,0,0,0,0,0,1
assimilation,0,0,0,0,0,0,0,0,0,0,1
refrain,0,0,0,0,0,0,0,0,0,0,1
approving,0,0,0,0,0,0,1,0,0,0,1
parabolic,0,0,0,0,0,0,0,0,0,0,1
marbled,0,0,0,0,0,0,0,0,0,0,1
appendix,0,0,0,0,0,0,0,0,0,0,1
ignorant,0,0,1,0,0,1,0,0,0,0,1
degrade,0,0,1,0,0,1,0,0,0,0,1
stain,0,0,1,0,0,1,0,0,0,0,1
epitaph,0,0,0,0,0,0,0,1,0,0,1
velour,0,0,0,0,0,0,0,0,0,0,1
contemporaneous,0,0,0,0,0,0,0,0,0,0,1
preponderance,0,0,0,0,0,0,0,0,0,1,1
sanctified,0,0,0,0,0,0,0,0,0,0,1
pretend,0,0,0,0,0,1,0,0,0,0,1
abortion,0,0,1,1,0,1,0,1,0,0,1
privy,0,0,0,0,0,1,0,0,0,1,1
believer,0,0,0,0,0,0,0,0,0,1,1
cutaneous,0,0,0,0,0,0,0,0,0,0,1
coexist,0,0,0,0,0,0,1,0,0,1,1
printing,0,0,0,0,0,0,0,0,0,0,1
slowness,0,0,0,0,0,1,0,0,0,0,1
stature,0,0,0,0,0,0,0,0,0,0,1
believed,0,0,0,0,0,0,0,0,0,1,1
fandango,0,0,0,0,0,0,0,0,0,0,1
flavor,0,0,0,0,0,0,0,0,0,0,1
romanticism,0,0,0,0,1,0,1,0,0,0,1
parachute,0,0,0,1,0,0,0,0,0,0,1
oatmeal,0,0,0,0,0,0,0,0,0,0,1
unanticipated,0,0,0,0,0,0,0,0,1,0,1
allowed,0,0,0,0,0,0,0,0,0,0,1
offense,1,0,1,1,0,1,0,1,0,0,1
stockbroker,0,0,0,0,0,0,0,0,0,0,1
stole,0,0,0,0,0,0,0,0,0,0,1
winter,0,0,0,0,0,0,0,0,0,0,1
septic,0,0,1,0,0,1,0,0,0,0,1
savor,0,1,1,0,1,0,1,1,0,1,1
divided,0,0,0,0,0,0,0,0,0,0,1
sudden,0,0,0,0,0,0,0,0,1,0,1
vainly,0,0,1,0,0,1,0,1,0,0,1
dyke,0,0,0,0,0,0,0,0,0,0,1
immune,0,0,0,0,0,0,0,0,0,0,1
ounce,0,0,0,0,0,0,0,0,0,0,1
elephant,0,0,0,0,0,0,0,0,0,0,1
yew,0,0,0,0,0,0,0,0,0,0,1
pendency,0,0,0,0,0,0,0,0,0,0,1
encampment,0,0,0,0,0,0,0,0,0,0,1
laundry,0,0,0,0,0,0,0,0,0,0,1
explorer,0,0,0,0,0,0,0,0,0,0,1
provincial,0,0,0,0,0,0,0,0,0,0,1
slush,0,0,1,0,0,1,0,0,1,0,1
spot,0,0,0,0,0,0,0,0,0,0,1
rehabilitate,0,0,0,0,0,0,1,0,0,0,1
